13:34:00	At the third stroke it will be one ... thirty ... four ... precisely.	So long, and thanks for all the fish	Douglas Adams
13:39:00	And it was now 1.39 p.m. which was 23 minutes after the stop, which mean that we would be at the sea if the train didn't go in a big curve.	The Curious Incident of the Dog in the Night-time	Mark Haddon
13:50:00	Rahel's toy wristwatch had the time painted on it. Ten to two.	The God of Small Things	Arundhati Roy
14:00:00	With the two -o'clock bus I should get there well before nightfall.	The Outsider	Camus
14:00:00	I caught the two o'clock bus. It was very hot. I ate at Celeste's restaurant as usual.	The Outsider	Albert Camus
14:00:00	She could have fired the jig, and he could have kept on picking up his packages at the old time, two o'clock.	A Confederacy of Dunces	John Kennedy Toole
14:00:00	At two o'clock Gatsby put on his bathing suit and left word with the butler that if any one phoned word was to be brought to him at the pool.	The Great Gatsby	F. Scott Fitzgerald
14:00:00	The bells of St. Maria struck two as she came out from the subway station on Wollmar Yxkullsgatan.	The Locked Room	Maj Sjowall & Per Wahloo
14:00:00	At two, the snowplows were in action in Lillestrom.	The Snowman	Jo Nesbo
14:00:00	When Salander woke up it was 2.00 on Saturday afternoon and a doctor was poking at her.	The Girl Who Kicked the Hornets Nest	Stieg Larsson
14:00:00	At approximately 1400 hours a pair of enemy Skyhawks came flying in at deck level out of nowhere.	Black Swan Green	David Mitchell
14:00:00	At about two o'clock the owners young wife came, carrying a handleless cup and a pot with a quilted cover.	A Single Pebble	John Hershey
14:00:00	I sent word that I shouldn't be able to umpire for the team at Steeple Sinderby and, after working through the morning, came down about two o'clock.	A Month in the Country	JL Carr
14:00:00	It was almost two o'clock, but nothing moved, Stari Teocak was silent and so empty it seemed abandoned.	King of Tuzla	Arnold Jansen op de Haar
14:05:00	At five past two on 17 September of that same unforgettable year, I was in the Muryovo hospital yard, standing on trampled withered grass.	A Country Doctor's Notebook	Mikhail Bulgakov
14:13:00	At the third stroke, it will be two ... thirteen ... and fifty seconds.' He giggled and sniggered.	So long, and thanks for all the fish	Douglas Adams
14:15:00	2.15 p.m. Second afternoon class	The Curious Incident of the Dog in the Night-time	Mark Haddon
14:15:00	I had a date with her next day at 2.15 P.M. In my own rooms, but it was less successful, she seemed to have grown less juvenile.	Lolita	Vladimir Nabokov
14:20:00	She looked at her watch and it was twenty minutes past two. She had no time to lose but must get ready at once.	A Tale of Two Cities	Charles Dickens
14:20:00	The watch found at the Weir was challenged by the jeweller as one he had wound and set for Edwin Drood, at twenty minutes past two	The Mystery of Edwin Drood	Charles Dickens
14:20:00	She saw Tom look at his watch. 'What time is it?' 'Twenty past two. Want to go back to the hotel for a while?	The Doctor's Wife	Brian Moore
14:25:00	It was now 2:25. He pumped his fist in triumph. Finally, finally, some evidence of desperation.	The Corrections	Jonathan Franzen
14:30:00	At 2.30 p.m. on the 13th inst. began to shadow Sir Bobadil the Ostrich, whom I suspect of being the criminal.	The Wind on the Moon	Eric Linklater
14:30:00	May 14th 1800. Wm and John set off into Yorkshire after dinner at 1/2 past 2 o'clock, cold pork in their pockets.	The Journals of Dorothy Wordsworth	
14:30:00	At half past two the same afternoon the boy and the elderly man are standing in the room directly above the Inner Office and Waiting-Room.	Corkers Freedom	John Berger
14:30:00	Ach! It's 2:30. Look how the time is flying. And it's still so much to do today...	Maus	Art Spiegelman
14:30:00	It was half-past two o'clock when the knock came. I took my courage a deux mains and waited.	Dracula	Bram Stoker
14:30:00	It was half-past two in the afternoon. The sun hung in the faded blue sky like a burning mirror.	Millie	Katherine Mansfield
14:36:00	I look at my watch. Two thirty-six. all I've got left today is take in the laundry and fix dinner.	The Elephant Vanishes	Haruki Murakami
14:37:00	There was nothing to do but keep on talking until twenty minutes to three so as not to arrive at the museum too early.	62: A Model Kit	Julio Cortazar
14:40:00	"We better hurry", I said. "The show starts at two-forty."	The Catcher in the Rye	J.D. Salinger
14:45:00	He never came down till a quarter to three.	The Diary of a Nobody	George Grossmith
14:45:00	But the fact remained that it was still only two forty-five.	The Pregnant Widow	Martin Amis
14:45:00	I look and see that there are no hands on the clock. The old woman looks at the clock face and tells me: -- It's now a quarter to three.	The Old Woman	Daniil Kharms
14:50:00	Stands the Church clock at ten to three? And is there honey still for tea?	The Old Vicarage, Grantchester	Rupert Brooke
14:50:00	And is there honey still for tea? Stands the Church clock at ten to three?	The Old Vicarage, Grantchester	Rupert Brooke
14:55:00	Five to three. Just nice time to walk to Artane.	Ulysses	James Joyce
14:32:00	Like 2.32 p.m., Beecher and Avalon, L3 R2 (which meant left three blocks, right two).	Post Office	Charles Bukowski
14:35:00	2:35 p.m., and you wondered how you could pick up one box, then drive 5 blocks in 3 minutes and be finished cleaning out another box.	Post Office	Charles Bukowski
14:55:00	That terrible listlessness that starts to set in about 2.55, when you know you've had all the baths you can usefully have that day.	Life, the universe and everything	Douglas Adams
03:00:00	The scent and smoke and sweat of a casino are nauseating at three in the morning.	Casino Royale	Ian Fleming
15:00:00	Three o'clock is always too late or too early for anything you want to do.	Nausea	Jean-Paul Sartre
15:00:00	Who at this hour? Three, good Heavens! Three already!	Mrs Dalloway	Virginia Woolf
15:00:00	It was about three in the afternoon when Alisande had begun to tell me who the cowboys were; so she had made pretty good progress.	A Connecticut Yankee in King Arthur's Court	Mark Twain
15:00:00	It was three o'clock in the beautiful breezy autumn day when Mr. Casaubon drove off to his Rectory at Lowick.	Middlemarch, ch.3	George Eliot
15:00:00	At three o'clock on the afternoon of that same day, he called on her. She held out her two hands, smiling in her usual charming, friendly way.	Bel-Ami	Guy de Maupassant
15:00:00	Remember," they shouted, "battle at three o'clock sharp. There's no time to lose.	Swallows and Amazons	Arthur Ransome
15:00:00	Ladies bathed before noon, after their three-o'clock naps, and by nightfall were like soft teacakes with frostings of sweat and sweet talcum.	To kill a mockingbird	Harper Lee
15:00:00	On Wednesday at three o'clock, Monsieur and Madame Bovary, seated in their dog-cart, set out for Vaubyessard, with a great trunk.	Madame Bovary	Gustave Flaubert
15:00:00	Three o'clock is the perfect time in Cham, because anything is possible.	Cham	Jonathan Trigell
15:00:00	M. Madeleine usually came at three o'clock, and as punctuality was kindness, he was punctual.	Les Miserables	Victor Hugo
15:00:00	He walks into the Hospital for Broken Things at three o'clock on Monday afternoon. That was the arrangement.	Sunset Park	Paul Auster
15:00:00	At three on the Wednesday afternoon, that bit of the painting was completed.	The Moonstone	Wilkie Collins
15:00:00	At three o'clock precisely I was at Baker Street, but Holmes had not yet returned.	A Scandal in Bohemia	Sir Arthur Conan Doyle
15:00:00	Lying collapsed on a bed at three in the afternoon, and hence protected myself from experiencing my grief.	Essays in Love	Alain de Botton
15:00:00	I became increasingly nervous as the hour of three o'clock approached. I was alone in the house, and paced restlessly from room to room.	Deaf Sentence	David Lodge
15:00:00	I had a three o'clock class in psychology, the first meeting of the semester, and I suspected I was going to miss it.	Achates McNeil	T.C. Boyle
15:07:00	The next day was grey, threatening rain. He was there at seven minutes past three. The clock on the church over the way pointed to it.	Twenty thousand streets under the sky	Patrick Hamilton
15:00:00	I gotta get uptown by three o'clock.'	A Confederacy of Dunces	John Kennedy Toole
15:13:00	The lift moved. It was thirteen minutes past three. The bell gave out its ping. Two men stepped out of the lift, Alan Norman and another man.	Virtual Assassin	Simon Kearns
15:14:00	A signal sounded. "There's the 3.14 up," said Perks. "You lie low till she's through, and then we'll go up along to my place.	The Railway Children	Edith Nesbit
15:14:00	I shall be back at exactly THREE fourteen, for our hour of revery together, real sweet revery darling	On the Road	Jack Kerouac
17:45:00	July 3: 5 3/4 hours. Little done today. Deepening lethargy, dragged myself over to the lab, nearly left the road twice.	The Voices of Time	JG Ballard
15:15:00	Feeling better and going to Birch Creek. Back soon. R. 3:15.	Where Im Calling From	Raymond Carver
15:23:00	Three twenty-three! Is that all? Doesn't time - no, I've already said that, thought that. I sit and watch the seconds change on the watch.	Espedair Street	Iain Banks
15:23:00	I am setting it to go off, not at nine o'clock the next morning, but at half-past three the next afternoon.	The Witches	Roald Dahl
15:27:00	She rang the Reverend Peters and he came into school at 3.27 pm and he said, 'So, young man, are we ready to roll?	The Curious Incident of the Dog in the Night-time	Mark Haddon
15:30:00	3.30 p.m. Catch school bus home	The Curious Incident of the Dog in the Night-time	Mark Haddon
15:30:00	When the knock came on my door at half past three precisely, I had been sitting in my chair waiting for a good while.	When We Were Orphans	Kazuo Ishiguro
15:35:00	It didn't inevitably mean she'd still be in such a state when the schoolbus deposited Wolfie back home at 3:35 P.M.	I Am No One You Know: Stories	Joyce Carol Oates
15:40:00	At three-forty, Cliff called to report that Dilworth and his lady friend were sitting on the deck of the Amazing Grace.	Watchers	Dean Koontz
15:45:00	The first true-horror movie. I looked like a half-animated corpse. Woke 10:25. To sleep 3:45.	The Voices of Time	JG Ballard
15:49:00	3.49 p.m. Get off school bus at home	The Curious Incident of the Dog in the Night-time	Mark Haddon
15:49:00	Mother didn't get back from work til 5.30 pm so I had to go to Father's house between 3.49 pm and 5.30 pm.	The Curious Incident of the Dog in the Night-time	Mark Haddon
15:50:00	3.50 p.m. Have juice and snack	The Curious Incident of the Dog in the Night-time	Mark Haddon
15:55:00	3.55 p.m. Give Toby food and water	The Curious Incident of the Dog in the Night-time	Mark Haddon
15:57:00	It was close upon four before the door opened, and a drunken-looking groom, ill-kempt and side-whiskered, walked into the room.	The Adventures of Sherlock Holmes	Arthur Conan Doyle
15:37:00	What god would be hanging around Terminal Two of Heathrow Airport trying to catch the 15.37 flight to Oslo?	The Long Dark Tea-time of the Soul	Douglas Adams
16:00:00	I only found out much later that those flowers were called Four O'clock, and were not magic at all. The magic was in the seed.	Ghost Generations	Susan May Gudge
16:00:00	The numbers spelled out the time although she, for a moment, found its calculation to be somehow erroneous. It was four o'clock.	Blood Bride	Susan May Gudge
16:00:00	A little after four o'clock, Pippa meandered over to Dot's house carrying a bottle of wine she had been keeping in reserve.	The Private Lives of Pippa Lee	Rebecca Miller
16:00:00	Says she'll try to fit him in for a sponge bath before she goes off shift at 1600h., at which Gately goes rigid with dread.	Infinite Jest	David Foster Wallace
16:01:00	Four o'clock has just struck. Good! Arrangement, revision, reading from four to five. Short snooze..	The Woman in White - The Story Continued	Walter Hartwright VII
15:57:00	He looked at his watch: it was nearly 4. He helped Delphine to her feet and led her down a passage.	The Blue Afternoon	William Boyd
16:00:00	As he turned off towards the fishing village of Cellardyke, the familiar pips announced the four o'clock news.	The Last Temptation	Val McDermid
16:00:00	4.00 p.m. Take Toby out of his cage	The Curious Incident of the Dog in the Night-time	Mark Haddon
16:00:00	Djerzinski arrived punctually at four o'clock. Desplechin had asked to see him. The case was intriguing.	Atomised	Michel Houellebecq
16:00:00	In the four thousand rooms of the Centre the four thousand electric clocks simultaneously struck four. 	Brave New World	Aldous Huxley
16:00:00	Charmian woke at four and sensed the emptiness of the house.	Memento Mori	Muriel Spark
16:00:00	The clock the hands will move relentlessly onto four o'clock, and you will enter the long dark teatime of the soul.	Life, the universe and everything	Douglas Adams
16:00:00	He played for twenty-two days, just as he said he would. Every day at four o'clock in the afternoon.	The Cellist Of Sarajevo	Steven Galloway
16:00:00	Four o'clock: when time in the city quivers on its axis - the day not yet spent, the wheels of evening just beginning to turn.	The Act of Love	Howard Jacobson
16:00:00	Towards four o'clock the condition of the English army was serious.	Les Miserables	Victor Hugo
16:00:00	I doubt whether anyone was commissioned to send the news along the actual telegraph, and yet Mrs. Proudie knew it before four o'clock.	The Last Chronicle of Barset	Anthony Trollope
16:00:00	It was exactly 4 o'clock as I made my way out of the building, and doors opened behind and before me, discharging salvos of vocal babble.	Deaf Sentence	David Lodge
16:00:00	Four o'clock: wedge-shaped gardens lie Under a cavernous, a wind-picked sky.	Sad Steps	Philip Larkin
16:00:00	When they all sat down to table at four o'clock, about three hours after his arrival, he had secured his lady.	Sense and Sensibility	Jane Austen
16:03:00	She read the page carefully and then said, '16.03 - cat goes to the toilet in front garden.'	What was Lost	Catherine O'Flynn
16:05:00	Could you please tell me the time?' I glanced at my watch. 'Five past four.'	The Bell Jar	Sylvia Plath
16:07:00	Without time to repent of anything or to say goodbye to anyone, at seven minutes after four on Pentecost Sunday.	Love in the Time of Cholera	Gabriel Garcia Marquez
16:10:00	She looks at the clock. She's in the kitchen. A minute left. She waits. It's ten-past four.	Paula Spencer	Roddy Doyle
16:10:00	1610h. E.T.A Weight room. Freestyle circuits. the clank and click of various resistance systems.	Infinite Jest	David Foster Wallace
16:13:00	But at precisely 4.13 pm, the fifty thousand spectators saw the totally unexpected happen, before their very eyes.	Aunt Julia and the Scriptwriter	Mario Vargas Llosa
16:15:00	Just the sort of irritating thing you don't expect to hang over your final exit. To sleep 4:15.	The Voices of Time	JG Ballard
16:15:00	At quarter past four in the afternoon with a dry hot wind blowing Maria found herself in Baker.	Play it as it Lays	Joan Didion
16:15:00	The sun had begun to sink in the west, and the shadow of an oak branch had crept across my knees. My watch said it was 4.15.	The Wind-up Bird Chronicle	Haruki Murakami
16:17:00	At four-seventeen he got tired of it, and hit Skinner crisply in the right eyeball, blacking the same as per illustration.	A Prefect's Uncle	P. G. Wodehouse
16:18:00	4.18 p.m. Put Toby into his cage	The Curious Incident of the Dog in the Night-time	Mark Haddon
16:20:00	4.20 p.m. Watch television or a video	The Curious Incident of the Dog in the Night-time	Mark Haddon
16:20:00	At twenty minutes past four, the unmarried bride, her head down, was helped out of the building...	Raise High the Roof Beam, Carpenters	J. D. Salinger
16:23:00	The warming-related 'adjustments' to Earth's orbit had shortened the winter days, so that now, in January, sunset was taking place at 4.23.	A visit from the goon squad	Jennifer Egan
16:25:00	It was twenty-five minutes past four. I had hardly finished when Holmes returned with the news that the boy was putting in the horse.	The Man with the Twisted Lip	Arthur Conan-Doyle
16:30:00	Romeo and Juliet were seen together later that afternoon, mushily holding hands in the dark at a four-thirty screening of Love and Death.	Essays in Love	Alain de Botton
16:30:00	It is only a quarter past four, (shewing his watch) and you are not now in Bath. No theatre, no rooms to prepare for.	Northanger Abbey	Jane Austen
16:30:00	At half past four experiment		Emily Dickinson
16:30:00	At four-thirty that afternoon in late January when I stepped into the parlour with Boo, my dog.	Odd Hours	Dean Koontz
16:30:00	I leave the office at four thirty, head up to Xclusive where I work out on free weights for an hour.	American Psycho	Bret Easton Ellis
16:35:00	Announcing the arrival at Platform 9 of the 4.35 from Birmingham and Wolverhampton.	4.50 from Paddington	Agatha Christie
16:45:00	The next day Bill took only ten minutes of the twenty-minute break allotted for the afternoon and left at fifteen minutes before five.	Where Im Calling From	Raymond Carver
16:50:00	They had all frozen at the same time, on a snowy night, seven years before, and after that it was always ten minutes to five in the castle.	The 13 Clocks	James Thurber
16:50:00	When the clock said ten minutes to five, she began to listen, and a few moments later, punctually as always, she heard the tires on the gravel.	Lamb to the Slaughter	Roald Dahl
16:54:00	It was 1654 local time when the Red October broke the surface of the Atlantic Ocean for the first time, forty-seven miles southeast of Norfolk.	The Hunt for Red October	Tom Clancy
16:00:00	Four? O'clock. Lenehan, small eyes ahunger on her humming, bust ahumming, tugged Blazes Boylan's elbowsleeve.	Ulysses	James Joyce
16:05:00	It was exactly five minutes past four as Mr. Robert Audley stepped out upon the platform at Shoreditch, and waited placidly.	Lady Audley's Secret	Mary Elizabeth Braddon
16:15:00	I remember the dread with which I at quarter past four Let go with a bang behind me our house front door	False Security	John Betjeman
16:50:00	The 4.50 for Brackhampton, Milchester, Waverton, Carvil Junction, Wroxeter and stations to Chadmouth.	4.50 from Paddington	Agatha Christie
17:00:00	The rain stopped around 5 p.m. and a few of those people who were out and about expressed mild surprise when the rainbow failed to fade.	Mortality -- The Rainbow	Nicholas Royle
17:00:00	About five, the Abbot, a young Manchester terrier, began chirruping.	The People With the Dogs	Christina Stead
17:00:00	The rest was death and death alone at five in the afternoon.	Poem Llanto por Ignacio Sanchez Mejias	Federicio Lorca
17:00:00	At five o'clock that afternoon, while Barbara waited in a taxi, Harold went into the convent in Auteuil.	The Chateau	William Maxwell
17:00:00	Five o'clock struck; school was dismissed, and all were gone into the refectory to tea.	Jane Eyre	Charlotte Bronte
17:00:00	At five o'clock adieux were waved, and the ponderous liner edged away from the long pier, slowly turned its nose seaward.	The Horror at Red Hook	H. P. Lovecraft
17:00:00	He found it harder to concentrate on drills that afternoon and when he left the building at five o'clock.	Harry Potter and the Philosopher's Stone	JK Rowling
17:00:00	It was nearly five in the evening when the cook came aboard. He did not have the cabbages.	A Single Pebble	John Hershey
17:00:00	Until five o'clock there was no sign of life from the room. Then he rang for his servant and ordered a cold bath.	Embers	Sandor Marai
17:00:00	But I took the mixture at five o'clock in the afternoon. I run my tongue over my dry mouth. I feel dizzy.	The End of Mr Y	Scarlett Thomas
17:00:00	We motored, I remember, leaving London in the morning in a heavy shower of rain, coming to Manderley about five o'clock, in time for tea.	Rebecca	Daphne du Maurier
16:58:00	The English clock strikes 17 English strokes. MRS. SMITH: There, it's nine o'clock.	The Bald Soprano (La cantatrice chauve)	Eugene Ionesco
17:00:00	She drove at five o'clock to a high floor in a narrow street in the quarter of the Piazza Navona.	The Portrait of a Lady	Henry James
17:00:00	From five o'clock to eight is on certain occasions a little eternity; but on such an occasion as this the interval could be only an eternity of pleasure.	The Portrait of a Lady	Henry James
17:05:00	It was only after driving nearly five miles that he had sufficiently recovered himself to look at his watch, and realise that it was half-past five.	Anna Karenina	L Tolstoy
17:10:00	At ten minutes past five, Saturday afternoon, Nora and Travis and Jim Keene crowded in front of the mattress on which Einstein lay.	Watchers	Dean Koontz
17:15:00	When August Bach emerged from the gloomy chill of the air-conditioned Divisional Fighter Control bunker it was 17:15 hrs CET.	Bomber	Len Deighton
17:20:00	It was only around 1720, and Hal thought the voices might signify some sort of pre-Meeting orientation.	Infinite Jest	David Foster Wallace
17:23:00	"Do you know the Royal batsman, near Central Station? We could meet tomorrow at five?" "Five twenty-three," I said.	A fraction of the whole	Steve Toltz
17:25:00	It was five-twenty-five when I pulled up in front of the library. Still early for our date, so I got out of the car and took a stroll down the misty streets.	Hard Boiled Wonderland and the End of the World	Haruki Murakami
17:30:00	At half after the hour Newland Archer rang the bell of the peeling stucco house with a giant wisteria throttling its feeble cast-iron balcony.	The Age of Innocence	Edith Wharton
17:30:00	It was half-past five before Holmes returned. He was bright, eager, and in excellent spirits.	The Sign Of Four	Arthur Conan Doyle
17:40:00	It's five-forty now. The party's at six. By about ten past, the eleventh floor should be clearing.	The Undomestic Goddess	Sophie Kinsella
17:45:00	Janice is not waiting for him in the lounge or beside the pool when at last around 5.45 they come home from playing the par-5 eighteenth.	Rabbit Is Rich	John Updike
17:48:00	Father came home at 5:48 p.m. I heard him come through the front door.	The Curious Incident of the Dog in the Night-time	Mark Haddon
17:50:00	"What time is it Jack?" "Ten to six" "Ten more minutes then." I shuffle the cards.	Noughts and Crosses	Malorie Blackman
17:54:00	It was 5:54 pm when Father came back into the living room. He said, 'What is this?"	The Curious Incident of the Dog in the Night-time	Mark Haddon
17:55:00	He stood outside and put the shutters up with this own cold hands in despair of further trade. It was five minutes to six.	The Deferred Appointment	Algernon Blackwood
17:56:00	When he arrived it was nearly six o'clock, and the sun was setting full and warm.	Dracula	Bram Stoker
18:00:00	Although it was only six o'clock, the night was already dark. The fog, made thicker by its proximity to the Seine, blurred every detail.	Le Club des Hachichins	Theophile Gautier
18:00:00	Leon waited all day for six o'clock to arrive; when he got to the inn, he found no one there but Monsieur Binet, already at the table.	Madame Bovary	Gustave Flaubert
18:00:00	Oh oh oh. Six o'clock and the master not home yet	The skin of our teeth	Thornton Wilder
18:00:00	The newspaper snaked through the door and there was suddenly a six o'clock feeling in the house	The Prime of Miss Jean Brodie	Muriel Spark
18:00:00	"Are you sure he said six o'clock?" she asked, puzzled. "Quite sure?"	The Go-Between	L.P. Hartley
18:04:00	"We will, we will, Alonzo!" "Four minutes after six, in the evening, my Rosannah"	The Loves of Alonzo Fitz Clarence and Rossanah Ethelton	Mark Twain
18:06:00	Above it all rose the Houses of Parliament, with the hands of the clock stopped at three minutes past six.	The Day of the Triffids	John Wyndham
18:10:00	Let me see now. You had a drink at the Continental at six ten.	The Quiet American	Graham Greene
18:45:00	At six forty-five you were talking to another journalist at the door of the Majestic?	The Quiet American	Graham Greene
18:15:00	At a quarter past six he was through with them.	The Photograph	Penelope Lively
18:15:00	Quarter past six,' said Tony. 'He's bound to have told her by now.'	A Handful of Dust	Evelyn Waugh
18:30:00	The gentlemen assembled in the Saloon at half-past six on a wintry evening of late February were in no danger of falling into this error.	Cotillion	Georgette Heyer
18:30:00	"Well," he said, once more across the gap, "say tomorrow's no good, I'm going to Norwich, but Friday at half-past six".	The Go-Between	L.P. Hartley
18:30:00	It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound.	Long Day's Journey Into Night	Eugene O'Neill
18:35:00	And then it was 6.35 pm and I heard Father come home in his van and I moved the bed up against the door so he couldn't get in.	The Curious Incident of the Dog in the Night-time	Mark Haddon
18:40:00	He was down as the clock struck seven; he must have dressed very quickly.	Diary of a Nobody	George Grossmith
18:40:00	Amy: What's that? I thought I saw someone pass the window. What time is it? Charles: Nearly twenty to seven.	The Family Reunion	TS Eliot
18:45:00	"Six forty-five," called Louie. "Did you hear, Ming," he asked, "did you hear?" "Yes, Taddy, I heard."	The Man Who Loved Children	Christina Stead
18:45:00	It was a quarter to seven when I let myself into the office and clicked the light on and picked a piece of paper off the floor.	The High Window	Raymond Chandler
18:50:00	It was time to go see the Lady. When we arrived at her house at ten minutes before seven o'clock, Damaronde answered the door.	Boys Life	Robert R. McCammon
18:50:00	At ten minutes to seven Dulcie was ready. She looked at herself in the wrinkly mirror. The reflection was satisfactory.	The Four Million	O. Henry
18:55:00	It was five to seven that you talked to Wilkins. Another ten minutes. Of course. As I said.	The Quiet American	Graham Greene
18:55:00	The play was set to begin at seven o'clock and finish before sunset. It was 6:55.	Middlesex	Jeffrey Eugenides
18:57:00	On what seemed to be a wall, was hung a great clock face; the hands pointing to three minutes to the hour; which was seven.'	Between the Acts	Virginia Woolf
18:58:00	"Walk fast," says Perry,  "it's two minutes to seven, and I got to be home".	Roads of Destiny	O. Henry
18:33:00	Every evening, Michel took the train home, changed at Esbly and usually arrived in Crecy on the 6.33pm train.	Atomised	Michel Houellebecq
19:00:00	By seven o'clock the orchestra has arrived--no thin five-piece affair but a whole pitful of oboes and trombones and saxophones.	The Great Gatsby	F. Scott Fitzgerald
19:00:00	It was seven o'clock when we got into the coupe with him and started for Long Island.	The Great Gatsby	F. Scott Fitzgerald
19:00:00	7.00 p.m. Do maths practice	The Curious Incident of the Dog in the Night-time	Mark Haddon
21:30:00	Edward had been allowed to see me only from seven till nine-thirty pm, always inside the confines of my home.	New Moon	Stephenie Meyer
19:00:00	The town clock struck seven. The echoes of the great chime wandered in the unlit halls of the library.	Something Wicked This Way Comes	Ray Bradbury
19:10:00	At seven-ten not a soul had come; somewhat acrimoniously, the family discussed the advantages and disadvantages of tardiness.	The elderly lady	Jorge Luis Borges
19:10:00	In five minutes it would be a quarter past seven. Then there was a ring at the door of the apartment.	Metamorphosis	Franz Kafka
19:11:00	Your voice was reassuring. 19:11:00, the clock said. I put the phone back on its hook and I ran.	The Whole Story and Other Stories	Ali Smith
19:15:00	By seven-fifteen not another soul could squeeze into the house.	The elderly lady	Jorge Luis Borges
19:16:00	Sixteen past seven PM? That's when he came into the store or when he left after the fact?	The Last Precinct	Patricia Cornwell
19:19:00	All I know is, it's seven-nineteen, and in eleven minutes I'm supposed to be halfway across town, sitting down to dinner at Maxim's.	The Undomestic Goddess	Sophie Kinsella
19:20:00	The clock read seven-twenty, but I felt no hunger.	Hard Boiled Wonderland and the End of the World	Haruki Murakami
19:30:00	"What, is it really half-past seven? That's impossible, it must be fast!"	Crime and Punishment	Fyodor Dostoyevsky
19:42:00	I glance at my watch as we speed along the Strand. Seven forty-two. I'm starting to feel quite excited.	The Undomestic Goddess	Sophie Kinsella
20:03:00	Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!	A fraction of the whole	Steve Toltz
19:49:00	"When did you next see Dr. Wellesley?" "At just eleven minutes to eight." "Where?"	In the Mayor's Parlour	J. S. Fletcher
19:50:00	At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open.	The Talented Mr Ripley	Patricia Highsmith
19:53:00	7.53 p.m. 'Help me. You've got to help me.' The woman's voice quavered on the edge of tears.	A Place of Execution	Val McDermid
19:56:00	Without consulting the sky, without stopping, he replied: 'It's four minutes to eight'	Funes the Memorious-Labyrinths	Jorge Luis Borges
20:00:00	The clock struck eight. Had it been ten, Elinor would have been convinced that at that moment she heard a carriage driving up to the house.	Sense and Sensibility	Jane Austen
20:00:00	That day he forgot to go to dinner; he noticed the fact at eight in the evening.	Les Miserables	Victor Hugo
20:00:00	At eight o'clock that evening, a Saturday, Pamela Chamcha stood with Jumpy Joshi.	Satanic Verses	Salman Rushdie
20:00:00	Kuniang made her appearance in my study just before eight o'clock, arrayed in what had once been a "party frock".	The Maker of Heavenly Trousers	Daniel Vare
20:00:00	It was eight o'clock and he decided he would make himself, force himself, to listen to the whole record before he phoned her.	So long, and thanks for all the fish	Douglas Adams
20:04:00	He stops at a diner whose clock says 8.04. He hadn't intended to eat until he got out of the state.	Rabbit, Run	John Updike
20:05:00	The minutes had sped with increasing velocity during this interview, and that it now marked five minutes past eight.	The Bostonians	Henry James
20:07:00	Bennie pulled the transcripts for that night. The first call had come in at 8:07, with a positive ID.	Mistaken Identity	
20:07:00	It said 8:07 pm and I had been sitting on the bench for approximately 5 hours but it hadn't seemed like 5 hours, except that my bottom hurt.	The Curious Incident of the Dog in the Night-time	Mark Haddon
20:10:00	At 2010h. on 1 April Y.D.A.U., the medical attache is still watching the unlabelled entertainment cartridge.	Infinite Jest	David Foster Wallace
20:14:00	When a call came at fourteen minutes past eight o'clock, Olbier and Jones reacted with far more excitement than the situation warranted.	Watchers	Dean Koontz
20:15:00	8.15 p.m. Get changed into pyjamas	The Curious Incident of the Dog in the Night-time	Mark Haddon
20:15:00	"Irina, darling, you must take care of yourself." But she pays no attention. Did you say it was a quarter past eight?	The Three Sisters	Anton Chekhov
20:15:00	Cannot locate operating instructions (for video)	Bridget Jones's Diary	Helen Fielding
20:20:00	8.20 p.m. Play computer games	The Curious Incident of the Dog in the Night-time	Mark Haddon
20:20:00	It was quite twenty minutes past eight before we sat down to dinner. At six I could have eaten a hearty meal.	Diary of a Nobody	George Grossmith
20:27:00	At seven-and-twenty minutes past eight Mrs Lofthouse was seated at Aurora's piano, in the first agonies of a prelude in six flats.	Aurora Floyd	Mary Elizabeth Braddon
20:29:30	At exactly half-past eight you may be watching the middle upper window of the top floor.	The Four Million	O. Henry
20:30:00	Half-past eight. Time to go down to the cellar and start work.	The Listerdale mystery	Agatha Christie
20:32:00	At eight o'clock the next evening Aunt Ellen took a quaint old gold ring from a moth-eaten case and gave it to Richard.	The Four Million	O. Henry
20:35:00	Left Munich at 8.35 p.m. on 1st May, arriving at Vienna early the next morning	Dracula	Bram Stoker
20:35:00	She had gambled on that, and succeeded. She stole a glance at the clock. It was five and twenty to nine.	The Listerdale mystery	Agatha Christie
20:35:00	20:35 Found operating instructions under Hello	Bridget Jones's Diary	Helen Fielding
20:40:00	I took note of the surrounding objects in detail, and saw that her watch had stopped at twenty minutes to nine.	Great Expectations	Charles Dickens
20:40:00	20:40 Point Remote Control	Bridget Jones's Diary	Helen Fielding
20:40:00	The letter had been brought in at twenty minutes to nine.	The Murder of Roger Ackroyd	Agatha Christie
20:50:00	It was just on ten minutes to nine when I left him, the letter still unread.	The Murder of Roger Ackroyd	Agatha Christie
20:42:00	The hand at this moment pointed to 8.42. The players took up their cards, but their eyes were constantly on the clock.	Around the world in eighty days	Jules Verne
